;ds;top_level;middle_level;bottom_level;y
2020;1994-11-01;Brasil;Rio Grande do Sul;Aérea;4868.0
2021;1994-11-01;Brasil;Rio Grande do Sul;Fluvial;617.0
2022;1994-11-01;Brasil;Rio Grande do Sul;Marítima;114.0
2023;1994-11-01;Brasil;Rio Grande do Sul;Terrestre;15416.0
2024;1994-12-01;Brasil;Rio Grande do Sul;Aérea;5871.0
2025;1994-12-01;Brasil;Rio Grande do Sul;Fluvial;1440.0
2026;1994-12-01;Brasil;Rio Grande do Sul;Marítima;128.0
2027;1994-12-01;Brasil;Rio Grande do Sul;Terrestre;31708.0
2028;1994-01-01;Brasil;Rio de Janeiro;Aérea;42042.0
2029;1994-01-01;Brasil;Rio de Janeiro;Marítima;234.0
2030;1994-02-01;Brasil;Rio de Janeiro;Aérea;41710.0
2031;1994-02-01;Brasil;Rio de Janeiro;Marítima;989.0
2032;1994-03-01;Brasil;Rio de Janeiro;Aérea;40614.0
2033;1994-03-01;Brasil;Rio de Janeiro;Marítima;277.0
2034;1994-04-01;Brasil;Rio de Janeiro;Aérea;32204.0
2035;1994-04-01;Brasil;Rio de Janeiro;Marítima;735.0
2036;1994-05-01;Brasil;Rio de Janeiro;Aérea;26184.0
2037;1994-05-01;Brasil;Rio de Janeiro;Marítima;155.0
2038;1994-06-01;Brasil;Rio de Janeiro;Aérea;24986.0
2039;1994-06-01;Brasil;Rio de Janeiro;Marítima;169.0
2040;1994-07-01;Brasil;Rio de Janeiro;Aérea;38477.0
2041;1994-07-01;Brasil;Rio de Janeiro;Marítima;135.0
2042;1994-08-01;Brasil;Rio de Janeiro;Aérea;34872.0
2043;1994-08-01;Brasil;Rio de Janeiro;Marítima;227.0
2044;1994-09-01;Brasil;Rio de Janeiro;Aérea;31140.0
2045;1994-09-01;Brasil;Rio de Janeiro;Marítima;184.0
2046;1994-10-01;Brasil;Rio de Janeiro;Aérea;36536.0
2047;1994-10-01;Brasil;Rio de Janeiro;Marítima;665.0
2048;1994-11-01;Brasil;Rio de Janeiro;Aérea;37473.0
2049;1994-11-01;Brasil;Rio de Janeiro;Marítima;860.0
2050;1994-12-01;Brasil;Rio de Janeiro;Aérea;38231.0
2051;1994-12-01;Brasil;Rio de Janeiro;Marítima;450.0
2052;1994-01-01;Brasil;São Paulo;Aérea;37825.0
2053;1994-01-01;Brasil;São Paulo;Marítima;734.0
2054;1994-02-01;Brasil;São Paulo;Aérea;32530.0
2055;1994-02-01;Brasil;São Paulo;Marítima;633.0
2056;1994-03-01;Brasil;São Paulo;Aérea;42008.0
2057;1994-03-01;Brasil;São Paulo;Marítima;245.0
2058;1994-04-01;Brasil;São Paulo;Aérea;32158.0
2059;1994-04-01;Brasil;São Paulo;Marítima;121.0
2060;1994-05-01;Brasil;São Paulo;Aérea;30966.0
2061;1994-05-01;Brasil;São Paulo;Marítima;106.0
2062;1994-06-01;Brasil;São Paulo;Aérea;31126.0
2063;1994-06-01;Brasil;São Paulo;Marítima;212.0
2064;1994-07-01;Brasil;São Paulo;Aérea;31189.0
2065;1994-07-01;Brasil;São Paulo;Marítima;195.0
2066;1994-08-01;Brasil;São Paulo;Aérea;22290.0
2067;1994-08-01;Brasil;São Paulo;Marítima;71.0
2068;1994-09-01;Brasil;São Paulo;Aérea;25514.0
2069;1994-09-01;Brasil;São Paulo;Marítima;146.0
2070;1994-10-01;Brasil;São Paulo;Aérea;40883.0
2071;1994-10-01;Brasil;São Paulo;Marítima;189.0
2072;1994-11-01;Brasil;São Paulo;Aérea;40047.0
2073;1994-11-01;Brasil;São Paulo;Marítima;171.0
2074;1994-12-01;Brasil;São Paulo;Aérea;39363.0
2075;1994-12-01;Brasil;São Paulo;Marítima;1582.0
2076;1995-01-01;Brasil;Amazonas;Aérea;1627.0
2077;1995-01-01;Brasil;Amazonas;Fluvial;5.0
2078;1995-01-01;Brasil;Amazonas;Terrestre;264.0
2079;1995-02-01;Brasil;Amazonas;Aérea;955.0
2080;1995-02-01;Brasil;Amazonas;Fluvial;17.0
2081;1995-02-01;Brasil;Amazonas;Terrestre;258.0
2082;1995-03-01;Brasil;Amazonas;Aérea;1474.0
2083;1995-03-01;Brasil;Amazonas;Fluvial;304.0
2084;1995-03-01;Brasil;Amazonas;Terrestre;289.0
2085;1995-04-01;Brasil;Amazonas;Aérea;1053.0
2086;1995-04-01;Brasil;Amazonas;Fluvial;16.0
2087;1995-04-01;Brasil;Amazonas;Terrestre;199.0
2088;1995-05-01;Brasil;Amazonas;Aérea;695.0
2089;1995-05-01;Brasil;Amazonas;Fluvial;4.0
2090;1995-05-01;Brasil;Amazonas;Terrestre;234.0
2091;1995-06-01;Brasil;Amazonas;Aérea;772.0
2092;1995-06-01;Brasil;Amazonas;Fluvial;13.0
2093;1995-06-01;Brasil;Amazonas;Terrestre;243.0
2094;1995-07-01;Brasil;Amazonas;Aérea;625.0
2095;1995-07-01;Brasil;Amazonas;Fluvial;37.0
2096;1995-07-01;Brasil;Amazonas;Terrestre;114.0
2097;1995-08-01;Brasil;Amazonas;Aérea;1208.0
2098;1995-08-01;Brasil;Amazonas;Fluvial;5.0
2099;1995-08-01;Brasil;Amazonas;Terrestre;177.0
2100;1995-09-01;Brasil;Amazonas;Aérea;721.0
2101;1995-09-01;Brasil;Amazonas;Fluvial;11.0
2102;1995-09-01;Brasil;Amazonas;Terrestre;197.0
2103;1995-10-01;Brasil;Amazonas;Aérea;804.0
2104;1995-10-01;Brasil;Amazonas;Fluvial;28.0
2105;1995-10-01;Brasil;Amazonas;Terrestre;191.0
2106;1995-11-01;Brasil;Amazonas;Aérea;881.0
2107;1995-11-01;Brasil;Amazonas;Fluvial;39.0
2108;1995-11-01;Brasil;Amazonas;Terrestre;181.0
2109;1995-12-01;Brasil;Amazonas;Aérea;957.0
2110;1995-12-01;Brasil;Amazonas;Fluvial;11.0
2111;1995-12-01;Brasil;Amazonas;Terrestre;191.0
2112;1995-01-01;Brasil;Bahia;Aérea;9741.0
2113;1995-01-01;Brasil;Bahia;Marítima;582.0
2114;1995-02-01;Brasil;Bahia;Aérea;7843.0
2115;1995-02-01;Brasil;Bahia;Marítima;660.0
2116;1995-03-01;Brasil;Bahia;Aérea;6616.0
2117;1995-03-01;Brasil;Bahia;Marítima;48.0
2118;1995-04-01;Brasil;Bahia;Aérea;7250.0
2119;1995-04-01;Brasil;Bahia;Marítima;42.0
2120;1995-05-01;Brasil;Bahia;Aérea;2752.0
2121;1995-05-01;Brasil;Bahia;Marítima;38.0
2122;1995-06-01;Brasil;Bahia;Aérea;1460.0
2123;1995-06-01;Brasil;Bahia;Marítima;8.0
2124;1995-07-01;Brasil;Bahia;Aérea;5197.0
2125;1995-07-01;Brasil;Bahia;Marítima;51.0
2126;1995-08-01;Brasil;Bahia;Aérea;4248.0
2127;1995-08-01;Brasil;Bahia;Marítima;25.0
2128;1995-09-01;Brasil;Bahia;Aérea;3933.0
2129;1995-09-01;Brasil;Bahia;Marítima;36.0
2130;1995-10-01;Brasil;Bahia;Aérea;4148.0
2131;1995-10-01;Brasil;Bahia;Marítima;74.0
2132;1995-11-01;Brasil;Bahia;Aérea;4613.0
2133;1995-11-01;Brasil;Bahia;Marítima;42.0
2134;1995-12-01;Brasil;Bahia;Aérea;4798.0
2135;1995-12-01;Brasil;Bahia;Marítima;49.0
2136;1995-01-01;Brasil;Distrito Federal;Aérea;393.0
2137;1995-02-01;Brasil;Distrito Federal;Aérea;295.0
2138;1995-03-01;Brasil;Distrito Federal;Aérea;389.0
2139;1995-04-01;Brasil;Distrito Federal;Aérea;422.0
2140;1995-05-01;Brasil;Distrito Federal;Aérea;190.0
2141;1995-06-01;Brasil;Distrito Federal;Aérea;480.0
2142;1995-07-01;Brasil;Distrito Federal;Aérea;342.0
2143;1995-08-01;Brasil;Distrito Federal;Aérea;448.0
2144;1995-09-01;Brasil;Distrito Federal;Aérea;323.0
2145;1995-10-01;Brasil;Distrito Federal;Aérea;587.0
2146;1995-11-01;Brasil;Distrito Federal;Aérea;400.0
2147;1995-12-01;Brasil;Distrito Federal;Aérea;334.0
2148;1995-01-01;Brasil;Mato Grosso do Sul;Aérea;7.0
2149;1995-01-01;Brasil;Mato Grosso do Sul;Terrestre;2544.0
2150;1995-02-01;Brasil;Mato Grosso do Sul;Aérea;1.0
2151;1995-02-01;Brasil;Mato Grosso do Sul;Terrestre;3301.0
2152;1995-03-01;Brasil;Mato Grosso do Sul;Aérea;8.0
2153;1995-03-01;Brasil;Mato Grosso do Sul;Terrestre;2306.0
2154;1995-04-01;Brasil;Mato Grosso do Sul;Aérea;52.0
2155;1995-04-01;Brasil;Mato Grosso do Sul;Terrestre;1718.0
2156;1995-05-01;Brasil;Mato Grosso do Sul;Aérea;0.0
2157;1995-05-01;Brasil;Mato Grosso do Sul;Terrestre;1518.0
2158;1995-06-01;Brasil;Mato Grosso do Sul;Aérea;2.0
2159;1995-06-01;Brasil;Mato Grosso do Sul;Terrestre;1279.0
2160;1995-07-01;Brasil;Mato Grosso do Sul;Aérea;67.0
2161;1995-07-01;Brasil;Mato Grosso do Sul;Terrestre;1877.0
2162;1995-08-01;Brasil;Mato Grosso do Sul;Aérea;14.0
2163;1995-08-01;Brasil;Mato Grosso do Sul;Terrestre;1882.0
2164;1995-09-01;Brasil;Mato Grosso do Sul;Aérea;19.0
2165;1995-09-01;Brasil;Mato Grosso do Sul;Terrestre;1611.0
2166;1995-10-01;Brasil;Mato Grosso do Sul;Aérea;0.0
2167;1995-10-01;Brasil;Mato Grosso do Sul;Terrestre;1525.0
2168;1995-11-01;Brasil;Mato Grosso do Sul;Aérea;0.0
2169;1995-11-01;Brasil;Mato Grosso do Sul;Terrestre;1468.0
2170;1995-12-01;Brasil;Mato Grosso do Sul;Aérea;0.0
2171;1995-12-01;Brasil;Mato Grosso do Sul;Terrestre;1564.0
2172;1995-01-01;Brasil;Outras Unidades da Federação;Aérea;37097.0
2173;1995-01-01;Brasil;Outras Unidades da Federação;Fluvial;177.0
2174;1995-01-01;Brasil;Outras Unidades da Federação;Marítima;1697.0
2175;1995-01-01;Brasil;Outras Unidades da Federação;Terrestre;15532.0
2176;1995-02-01;Brasil;Outras Unidades da Federação;Aérea;27558.0
2177;1995-02-01;Brasil;Outras Unidades da Federação;Fluvial;1.0
2178;1995-02-01;Brasil;Outras Unidades da Federação;Marítima;2010.0
2179;1995-02-01;Brasil;Outras Unidades da Federação;Terrestre;6229.0
2180;1995-03-01;Brasil;Outras Unidades da Federação;Aérea;11581.0
2181;1995-03-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
2182;1995-03-01;Brasil;Outras Unidades da Federação;Marítima;855.0
2183;1995-03-01;Brasil;Outras Unidades da Federação;Terrestre;2204.0
2184;1995-04-01;Brasil;Outras Unidades da Federação;Aérea;5467.0
2185;1995-04-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
2186;1995-04-01;Brasil;Outras Unidades da Federação;Marítima;699.0
2187;1995-04-01;Brasil;Outras Unidades da Federação;Terrestre;3905.0
2188;1995-05-01;Brasil;Outras Unidades da Federação;Aérea;2969.0
2189;1995-05-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
2190;1995-05-01;Brasil;Outras Unidades da Federação;Marítima;219.0
2191;1995-05-01;Brasil;Outras Unidades da Federação;Terrestre;2114.0
2192;1995-06-01;Brasil;Outras Unidades da Federação;Aérea;2741.0
2193;1995-06-01;Brasil;Outras Unidades da Federação;Fluvial;1.0
2194;1995-06-01;Brasil;Outras Unidades da Federação;Marítima;120.0
2195;1995-06-01;Brasil;Outras Unidades da Federação;Terrestre;1773.0
2196;1995-07-01;Brasil;Outras Unidades da Federação;Aérea;8538.0
2197;1995-07-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
2198;1995-07-01;Brasil;Outras Unidades da Federação;Marítima;112.0
2199;1995-07-01;Brasil;Outras Unidades da Federação;Terrestre;1992.0
2200;1995-08-01;Brasil;Outras Unidades da Federação;Aérea;5540.0
2201;1995-08-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
2202;1995-08-01;Brasil;Outras Unidades da Federação;Marítima;126.0
2203;1995-08-01;Brasil;Outras Unidades da Federação;Terrestre;3137.0
2204;1995-09-01;Brasil;Outras Unidades da Federação;Aérea;4437.0
2205;1995-09-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
2206;1995-09-01;Brasil;Outras Unidades da Federação;Marítima;135.0
2207;1995-09-01;Brasil;Outras Unidades da Federação;Terrestre;1993.0
2208;1995-10-01;Brasil;Outras Unidades da Federação;Aérea;6119.0
2209;1995-10-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
2210;1995-10-01;Brasil;Outras Unidades da Federação;Marítima;172.0
2211;1995-10-01;Brasil;Outras Unidades da Federação;Terrestre;2239.0
2212;1995-11-01;Brasil;Outras Unidades da Federação;Aérea;5975.0
2213;1995-11-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
2214;1995-11-01;Brasil;Outras Unidades da Federação;Marítima;323.0
2215;1995-11-01;Brasil;Outras Unidades da Federação;Terrestre;2064.0
2216;1995-12-01;Brasil;Outras Unidades da Federação;Aérea;9323.0
2217;1995-12-01;Brasil;Outras Unidades da Federação;Fluvial;0.0
2218;1995-12-01;Brasil;Outras Unidades da Federação;Marítima;154.0
2219;1995-12-01;Brasil;Outras Unidades da Federação;Terrestre;4738.0
2220;1995-01-01;Brasil;Paraná;Aérea;948.0
2221;1995-01-01;Brasil;Paraná;Fluvial;95.0
2222;1995-01-01;Brasil;Paraná;Marítima;22.0
2223;1995-01-01;Brasil;Paraná;Terrestre;28625.0
2224;1995-02-01;Brasil;Paraná;Aérea;871.0
2225;1995-02-01;Brasil;Paraná;Fluvial;39.0
2226;1995-02-01;Brasil;Paraná;Marítima;47.0
2227;1995-02-01;Brasil;Paraná;Terrestre;13199.0
2228;1995-03-01;Brasil;Paraná;Aérea;867.0
2229;1995-03-01;Brasil;Paraná;Fluvial;43.0
2230;1995-03-01;Brasil;Paraná;Marítima;40.0
2231;1995-03-01;Brasil;Paraná;Terrestre;7087.0
2232;1995-04-01;Brasil;Paraná;Aérea;891.0
2233;1995-04-01;Brasil;Paraná;Fluvial;37.0
2234;1995-04-01;Brasil;Paraná;Marítima;42.0
2235;1995-04-01;Brasil;Paraná;Terrestre;8877.0
2236;1995-05-01;Brasil;Paraná;Aérea;654.0
2237;1995-05-01;Brasil;Paraná;Fluvial;14.0
2238;1995-05-01;Brasil;Paraná;Marítima;44.0
2239;1995-05-01;Brasil;Paraná;Terrestre;6041.0
2240;1995-06-01;Brasil;Paraná;Aérea;435.0
2241;1995-06-01;Brasil;Paraná;Fluvial;34.0
2242;1995-06-01;Brasil;Paraná;Marítima;76.0
2243;1995-06-01;Brasil;Paraná;Terrestre;7871.0
2244;1995-07-01;Brasil;Paraná;Aérea;955.0
2245;1995-07-01;Brasil;Paraná;Fluvial;30.0
2246;1995-07-01;Brasil;Paraná;Marítima;108.0
2247;1995-07-01;Brasil;Paraná;Terrestre;10131.0
2248;1995-08-01;Brasil;Paraná;Aérea;940.0
2249;1995-08-01;Brasil;Paraná;Fluvial;18.0
2250;1995-08-01;Brasil;Paraná;Marítima;34.0
2251;1995-08-01;Brasil;Paraná;Terrestre;8994.0
2252;1995-09-01;Brasil;Paraná;Aérea;1045.0
2253;1995-09-01;Brasil;Paraná;Fluvial;53.0
2254;1995-09-01;Brasil;Paraná;Marítima;33.0
2255;1995-09-01;Brasil;Paraná;Terrestre;10215.0
2256;1995-10-01;Brasil;Paraná;Aérea;1103.0
2257;1995-10-01;Brasil;Paraná;Fluvial;59.0
2258;1995-10-01;Brasil;Paraná;Marítima;38.0
2259;1995-10-01;Brasil;Paraná;Terrestre;11583.0
2260;1995-11-01;Brasil;Paraná;Aérea;1042.0
2261;1995-11-01;Brasil;Paraná;Fluvial;36.0
2262;1995-11-01;Brasil;Paraná;Marítima;56.0
2263;1995-11-01;Brasil;Paraná;Terrestre;9889.0
2264;1995-12-01;Brasil;Paraná;Aérea;772.0
2265;1995-12-01;Brasil;Paraná;Fluvial;72.0
2266;1995-12-01;Brasil;Paraná;Marítima;26.0
2267;1995-12-01;Brasil;Paraná;Terrestre;20362.0
2268;1995-01-01;Brasil;Pará;Aérea;339.0
2269;1995-01-01;Brasil;Pará;Fluvial;5.0
2270;1995-02-01;Brasil;Pará;Aérea;839.0
2271;1995-02-01;Brasil;Pará;Fluvial;511.0
2272;1995-03-01;Brasil;Pará;Aérea;535.0
2273;1995-03-01;Brasil;Pará;Fluvial;286.0
2274;1995-04-01;Brasil;Pará;Aérea;499.0
2275;1995-04-01;Brasil;Pará;Fluvial;8.0
2276;1995-05-01;Brasil;Pará;Aérea;329.0
2277;1995-05-01;Brasil;Pará;Fluvial;1.0
2278;1995-06-01;Brasil;Pará;Aérea;315.0
2279;1995-06-01;Brasil;Pará;Fluvial;17.0
2280;1995-07-01;Brasil;Pará;Aérea;569.0
2281;1995-07-01;Brasil;Pará;Fluvial;8.0
2282;1995-08-01;Brasil;Pará;Aérea;655.0
2283;1995-08-01;Brasil;Pará;Fluvial;346.0
2284;1995-09-01;Brasil;Pará;Aérea;343.0
2285;1995-09-01;Brasil;Pará;Fluvial;12.0
2286;1995-10-01;Brasil;Pará;Aérea;656.0
2287;1995-10-01;Brasil;Pará;Fluvial;770.0
2288;1995-11-01;Brasil;Pará;Aérea;572.0
2289;1995-11-01;Brasil;Pará;Fluvial;360.0
2290;1995-12-01;Brasil;Pará;Aérea;640.0
2291;1995-12-01;Brasil;Pará;Fluvial;300.0
2292;1995-01-01;Brasil;Pernambuco;Aérea;6395.0
2293;1995-01-01;Brasil;Pernambuco;Marítima;352.0
2294;1995-02-01;Brasil;Pernambuco;Aérea;4415.0
2295;1995-02-01;Brasil;Pernambuco;Marítima;193.0
2296;1995-03-01;Brasil;Pernambuco;Aérea;3994.0
2297;1995-03-01;Brasil;Pernambuco;Marítima;68.0
2298;1995-04-01;Brasil;Pernambuco;Aérea;3507.0
2299;1995-04-01;Brasil;Pernambuco;Marítima;23.0
2300;1995-05-01;Brasil;Pernambuco;Aérea;1990.0
2301;1995-05-01;Brasil;Pernambuco;Marítima;23.0
2302;1995-06-01;Brasil;Pernambuco;Aérea;2343.0
2303;1995-06-01;Brasil;Pernambuco;Marítima;32.0
2304;1995-07-01;Brasil;Pernambuco;Aérea;3686.0
2305;1995-07-01;Brasil;Pernambuco;Marítima;6.0
2306;1995-08-01;Brasil;Pernambuco;Aérea;3359.0
2307;1995-08-01;Brasil;Pernambuco;Marítima;38.0
2308;1995-09-01;Brasil;Pernambuco;Aérea;3598.0
2309;1995-09-01;Brasil;Pernambuco;Marítima;6.0
2310;1995-10-01;Brasil;Pernambuco;Aérea;4016.0
2311;1995-10-01;Brasil;Pernambuco;Marítima;551.0
2312;1995-11-01;Brasil;Pernambuco;Aérea;5006.0
2313;1995-11-01;Brasil;Pernambuco;Marítima;1315.0
2314;1995-12-01;Brasil;Pernambuco;Aérea;6310.0
2315;1995-12-01;Brasil;Pernambuco;Marítima;319.0
2316;1995-01-01;Brasil;Rio Grande do Sul;Aérea;8358.0
2317;1995-01-01;Brasil;Rio Grande do Sul;Fluvial;8474.0
2318;1995-01-01;Brasil;Rio Grande do Sul;Marítima;115.0
2319;1995-01-01;Brasil;Rio Grande do Sul;Terrestre;98219.0
2320;1995-02-01;Brasil;Rio Grande do Sul;Aérea;6662.0
2321;1995-02-01;Brasil;Rio Grande do Sul;Fluvial;1964.0
2322;1995-02-01;Brasil;Rio Grande do Sul;Marítima;221.0
2323;1995-02-01;Brasil;Rio Grande do Sul;Terrestre;57752.0
2324;1995-03-01;Brasil;Rio Grande do Sul;Aérea;5273.0
2325;1995-03-01;Brasil;Rio Grande do Sul;Fluvial;647.0
2326;1995-03-01;Brasil;Rio Grande do Sul;Marítima;81.0
2327;1995-03-01;Brasil;Rio Grande do Sul;Terrestre;34980.0
2328;1995-04-01;Brasil;Rio Grande do Sul;Aérea;3937.0
2329;1995-04-01;Brasil;Rio Grande do Sul;Fluvial;361.0
2330;1995-04-01;Brasil;Rio Grande do Sul;Marítima;58.0
2331;1995-04-01;Brasil;Rio Grande do Sul;Terrestre;36885.0
2332;1995-05-01;Brasil;Rio Grande do Sul;Aérea;2795.0
2333;1995-05-01;Brasil;Rio Grande do Sul;Fluvial;392.0
2334;1995-05-01;Brasil;Rio Grande do Sul;Marítima;100.0
2335;1995-05-01;Brasil;Rio Grande do Sul;Terrestre;14653.0
2336;1995-06-01;Brasil;Rio Grande do Sul;Aérea;3011.0
2337;1995-06-01;Brasil;Rio Grande do Sul;Fluvial;376.0
2338;1995-06-01;Brasil;Rio Grande do Sul;Marítima;111.0
2339;1995-06-01;Brasil;Rio Grande do Sul;Terrestre;11538.0
2340;1995-07-01;Brasil;Rio Grande do Sul;Aérea;3399.0
2341;1995-07-01;Brasil;Rio Grande do Sul;Fluvial;491.0
2342;1995-07-01;Brasil;Rio Grande do Sul;Marítima;80.0
2343;1995-07-01;Brasil;Rio Grande do Sul;Terrestre;18911.0
2344;1995-08-01;Brasil;Rio Grande do Sul;Aérea;3817.0
2345;1995-08-01;Brasil;Rio Grande do Sul;Fluvial;417.0
2346;1995-08-01;Brasil;Rio Grande do Sul;Marítima;94.0
2347;1995-08-01;Brasil;Rio Grande do Sul;Terrestre;15817.0
2348;1995-09-01;Brasil;Rio Grande do Sul;Aérea;3289.0
2349;1995-09-01;Brasil;Rio Grande do Sul;Fluvial;401.0
2350;1995-09-01;Brasil;Rio Grande do Sul;Marítima;81.0
2351;1995-09-01;Brasil;Rio Grande do Sul;Terrestre;17548.0
2352;1995-10-01;Brasil;Rio Grande do Sul;Aérea;4447.0
2353;1995-10-01;Brasil;Rio Grande do Sul;Fluvial;495.0
2354;1995-10-01;Brasil;Rio Grande do Sul;Marítima;90.0
2355;1995-10-01;Brasil;Rio Grande do Sul;Terrestre;17816.0
2356;1995-11-01;Brasil;Rio Grande do Sul;Aérea;4185.0
2357;1995-11-01;Brasil;Rio Grande do Sul;Fluvial;532.0
2358;1995-11-01;Brasil;Rio Grande do Sul;Marítima;98.0
2359;1995-11-01;Brasil;Rio Grande do Sul;Terrestre;17952.0
2360;1995-12-01;Brasil;Rio Grande do Sul;Aérea;5047.0
2361;1995-12-01;Brasil;Rio Grande do Sul;Fluvial;1242.0
2362;1995-12-01;Brasil;Rio Grande do Sul;Marítima;110.0
2363;1995-12-01;Brasil;Rio Grande do Sul;Terrestre;46907.0
2364;1995-01-01;Brasil;Rio de Janeiro;Aérea;50944.0
2365;1995-01-01;Brasil;Rio de Janeiro;Marítima;266.0
2366;1995-02-01;Brasil;Rio de Janeiro;Aérea;49298.0
2367;1995-02-01;Brasil;Rio de Janeiro;Marítima;1135.0
2368;1995-03-01;Brasil;Rio de Janeiro;Aérea;41748.0
2369;1995-03-01;Brasil;Rio de Janeiro;Marítima;315.0
2370;1995-04-01;Brasil;Rio de Janeiro;Aérea;37286.0
2371;1995-04-01;Brasil;Rio de Janeiro;Marítima;838.0
2372;1995-05-01;Brasil;Rio de Janeiro;Aérea;32290.0
2373;1995-05-01;Brasil;Rio de Janeiro;Marítima;176.0
2374;1995-06-01;Brasil;Rio de Janeiro;Aérea;25630.0
2375;1995-06-01;Brasil;Rio de Janeiro;Marítima;192.0
2376;1995-07-01;Brasil;Rio de Janeiro;Aérea;44573.0
2377;1995-07-01;Brasil;Rio de Janeiro;Marítima;153.0
2378;1995-08-01;Brasil;Rio de Janeiro;Aérea;38976.0
2379;1995-08-01;Brasil;Rio de Janeiro;Marítima;258.0
2380;1995-09-01;Brasil;Rio de Janeiro;Aérea;35042.0
2381;1995-09-01;Brasil;Rio de Janeiro;Marítima;209.0
2382;1995-10-01;Brasil;Rio de Janeiro;Aérea;41678.0
2383;1995-10-01;Brasil;Rio de Janeiro;Marítima;758.0
2384;1995-11-01;Brasil;Rio de Janeiro;Aérea;42784.0
2385;1995-11-01;Brasil;Rio de Janeiro;Marítima;980.0
2386;1995-12-01;Brasil;Rio de Janeiro;Aérea;43865.0
2387;1995-12-01;Brasil;Rio de Janeiro;Marítima;513.0
2388;1995-01-01;Brasil;São Paulo;Aérea;49972.0
2389;1995-01-01;Brasil;São Paulo;Marítima;753.0
2390;1995-02-01;Brasil;São Paulo;Aérea;47146.0
2391;1995-02-01;Brasil;São Paulo;Marítima;529.0
2392;1995-03-01;Brasil;São Paulo;Aérea;54333.0
2393;1995-03-01;Brasil;São Paulo;Marítima;803.0
2394;1995-04-01;Brasil;São Paulo;Aérea;37123.0
2395;1995-04-01;Brasil;São Paulo;Marítima;111.0
2396;1995-05-01;Brasil;São Paulo;Aérea;42735.0
2397;1995-05-01;Brasil;São Paulo;Marítima;129.0
2398;1995-06-01;Brasil;São Paulo;Aérea;43008.0
2399;1995-06-01;Brasil;São Paulo;Marítima;201.0
2400;1995-07-01;Brasil;São Paulo;Aérea;32839.0
2401;1995-07-01;Brasil;São Paulo;Marítima;202.0
2402;1995-08-01;Brasil;São Paulo;Aérea;43913.0
2403;1995-08-01;Brasil;São Paulo;Marítima;269.0
2404;1995-09-01;Brasil;São Paulo;Aérea;25688.0
2405;1995-09-01;Brasil;São Paulo;Marítima;182.0
2406;1995-10-01;Brasil;São Paulo;Aérea;48293.0
2407;1995-10-01;Brasil;São Paulo;Marítima;164.0
2408;1995-11-01;Brasil;São Paulo;Aérea;54555.0
2409;1995-11-01;Brasil;São Paulo;Marítima;193.0
2410;1995-12-01;Brasil;São Paulo;Aérea;53724.0
2411;1995-12-01;Brasil;São Paulo;Marítima;976.0
2412;1996-01-01;Brasil;Amazonas;Aérea;1055.0
2413;1996-01-01;Brasil;Amazonas;Fluvial;9.0
2414;1996-01-01;Brasil;Amazonas;Terrestre;392.0
2415;1996-02-01;Brasil;Amazonas;Aérea;1090.0
2416;1996-02-01;Brasil;Amazonas;Fluvial;25.0
2417;1996-02-01;Brasil;Amazonas;Terrestre;440.0
2418;1996-03-01;Brasil;Amazonas;Aérea;1055.0
2419;1996-03-01;Brasil;Amazonas;Fluvial;12.0
2420;1996-03-01;Brasil;Amazonas;Terrestre;286.0
2421;1996-04-01;Brasil;Amazonas;Aérea;1554.0
2422;1996-04-01;Brasil;Amazonas;Fluvial;292.0
2423;1996-04-01;Brasil;Amazonas;Terrestre;311.0
2424;1996-05-01;Brasil;Amazonas;Aérea;1835.0
2425;1996-05-01;Brasil;Amazonas;Fluvial;25.0
2426;1996-05-01;Brasil;Amazonas;Terrestre;299.0
2427;1996-06-01;Brasil;Amazonas;Aérea;832.0
2428;1996-06-01;Brasil;Amazonas;Fluvial;3.0
2429;1996-06-01;Brasil;Amazonas;Terrestre;269.0
2430;1996-07-01;Brasil;Amazonas;Aérea;780.0
2431;1996-07-01;Brasil;Amazonas;Fluvial;21.0
2432;1996-07-01;Brasil;Amazonas;Terrestre;206.0
2433;1996-08-01;Brasil;Amazonas;Aérea;931.0
2434;1996-08-01;Brasil;Amazonas;Fluvial;20.0
2435;1996-08-01;Brasil;Amazonas;Terrestre;350.0
2436;1996-09-01;Brasil;Amazonas;Aérea;1269.0
2437;1996-09-01;Brasil;Amazonas;Fluvial;21.0
2438;1996-09-01;Brasil;Amazonas;Terrestre;446.0
2439;1996-10-01;Brasil;Amazonas;Aérea;1132.0
2440;1996-10-01;Brasil;Amazonas;Fluvial;22.0
2441;1996-10-01;Brasil;Amazonas;Terrestre;461.0
2442;1996-11-01;Brasil;Amazonas;Aérea;1001.0
2443;1996-11-01;Brasil;Amazonas;Fluvial;15.0
2444;1996-11-01;Brasil;Amazonas;Terrestre;328.0
2445;1996-12-01;Brasil;Amazonas;Aérea;798.0
2446;1996-12-01;Brasil;Amazonas;Fluvial;233.0
